,longitude,latitude,hashtags,date_taken,url,cluster
15388,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:9,http://farm5.staticflickr.com/4008/4177378012_5e9b9fcd95_t.jpg,37
17122,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:9,http://farm3.staticflickr.com/2645/4177380056_0c01d56323_t.jpg,37
47611,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:10,http://farm3.staticflickr.com/2553/4176622071_a8c8cf288e_t.jpg,37
49992,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:7,http://farm5.staticflickr.com/4039/4177375284_1aa863e569_t.jpg,37
10467,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",6/12/2009_0:5,http://farm5.staticflickr.com/4042/4175434569_b66b7f3e28_t.jpg,37
56839,4.8402,45.754,"[europe, france, rhônealpes, rhône, 69, grandlyon, lyon, fêtedeslumières, fête, lumières, festivaloflights, festival, lights, light, 8december, 8thdecember, december8th, december8, 8décembre, 8dec, dec8, 2009, fêtedeslumières2009, lyon7, 7e, 7ème, septième, 7earrondissement, 7èmearrondissement, septièmearrondissement, 69007, guillotière, laguillotière]",8/12/2009_21:7,http://farm3.staticflickr.com/2503/4176614325_ac6ed6a554_t.jpg,37
47220,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:6,http://farm3.staticflickr.com/2748/4177370482_32d9a506a1_t.jpg,37
24262,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:6,http://farm3.staticflickr.com/2666/4176613203_227d0ec16b_t.jpg,37
31427,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:3,http://farm3.staticflickr.com/2613/4176602333_8ba5513993_t.jpg,37
20204,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",6/12/2009_0:2,http://farm3.staticflickr.com/2541/4176194826_45b2d1cecc_t.jpg,37
31930,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:4,http://farm3.staticflickr.com/2709/4177362196_dbaf832857_t.jpg,37
27338,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:9,http://farm3.staticflickr.com/2659/4176620201_36991142db_t.jpg,37
6447,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:4,http://farm3.staticflickr.com/2510/4176606011_9fc1c9fef4_t.jpg,37
4531,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:7,http://farm3.staticflickr.com/2771/4177374304_f3a4bb8bc5_t.jpg,37
23475,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:5,http://farm3.staticflickr.com/2570/4176607981_2dcbe4df31_t.jpg,37
28375,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:4,http://farm3.staticflickr.com/2497/4177366094_2340e8c61a_t.jpg,37
23343,4.8402,45.754,"[france, december, lyon, fête, 2008, rivegauche, lumières, décembre, fêtedeslumières, 8décembre, 7ème, saône, 7e, septième, 8december, guillotière, 7earrondissement, 7èmearrondissement, septièmearrondissement]",8/12/2008_23:51,http://farm4.staticflickr.com/3242/3121238529_2355ee61fe_t.jpg,37
26582,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:3,http://farm3.staticflickr.com/2517/4176601579_77f656b918_t.jpg,37
7767,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",6/12/2009_0:1,http://farm3.staticflickr.com/2770/4175433489_fd9a9eb646_t.jpg,37
13839,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:11,http://farm5.staticflickr.com/4045/4176624699_09cf600b12_t.jpg,37
31767,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:5,http://farm3.staticflickr.com/2549/4176609799_87a152bddb_t.jpg,37
41272,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:6,http://farm3.staticflickr.com/2536/4176612279_8ea329e939_t.jpg,37
38247,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:8,http://farm3.staticflickr.com/2513/4177377014_531339dc18_t.jpg,37
41611,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:4,http://farm5.staticflickr.com/4003/4177363150_e79e6a68fb_t.jpg,37
40353,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:7,http://farm3.staticflickr.com/2638/4176617261_c1eece53b6_t.jpg,37
26453,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:5,http://farm3.staticflickr.com/2645/4176608811_9ba86a4d21_t.jpg,37
8266,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:4,http://farm3.staticflickr.com/2561/4177364128_b1fdbc4590_t.jpg,37
31052,4.8349,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:46,http://farm4.staticflickr.com/3287/3120952039_bff6b816c9_t.jpg,38
56461,4.8349,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:44,http://farm4.staticflickr.com/3214/3120951135_2ed64dc9a4_t.jpg,38
46193,4.834,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:37,http://farm4.staticflickr.com/3225/3120962365_a9227e33fe_t.jpg,38
40748,4.834,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:36,http://farm4.staticflickr.com/3196/3120960387_8fb219af1d_t.jpg,38
8574,4.834,45.771,"[france, night, lyon, 2007, streetlighting, fêtedeslumières]",8/12/2007_23:38,http://farm3.staticflickr.com/2165/2098048598_9e1e142714_t.jpg,38
33585,4.834,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:34,http://farm4.staticflickr.com/3128/3121784212_1d06ecf0a3_t.jpg,38
24163,4.834,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:33,http://farm4.staticflickr.com/3208/3120958071_4b94b4bc6d_t.jpg,38
9742,4.8349,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:41,http://farm4.staticflickr.com/3284/3120952857_214c25e834_t.jpg,38
47002,4.834,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:32,http://farm4.staticflickr.com/3244/3120963681_2b40baf256_t.jpg,38
18644,4.834,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:36,http://farm4.staticflickr.com/3258/3120961323_6bb419c470_t.jpg,38
20001,4.834,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:29,http://farm4.staticflickr.com/3100/3120956439_eb09c429ed_t.jpg,38
2632,4.8341,45.771,"[light, candles, lyon, lumières]",9/12/2006_20:43,http://farm1.staticflickr.com/140/320682899_16e67eb4dc_t.jpg,38
12828,4.834,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:33,http://farm4.staticflickr.com/3289/3121782554_8ef9131041_t.jpg,38
14474,4.8347,45.771,"[lyon, 2008, fetedeslumieres]",7/12/2008_22:36,http://farm4.staticflickr.com/3015/3098825402_fd96a74264_t.jpg,38
38367,4.835,45.771,"[france, lyon, premier, 1er, croixrousse, pentes, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:26,http://farm4.staticflickr.com/3200/3121580798_1f6eb501c7_t.jpg,38
46812,4.834,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_0:34,http://farm4.staticflickr.com/3088/3121780000_ceee532e6f_t.jpg,38
3642,4.834,45.771,"[france, december, lyon, fête, 2008, premier, lumières, 1er, décembre, croixrousse, fêtedeslumières, 8décembre, pentes, 8december, pentesdelacroixrousse, 1erarrondissement, 69001, lyon1, premierarrondissement]",7/12/2008_22:34,http://farm4.staticflickr.com/3202/3120964311_8fcf623975_t.jpg,38
10407,4.834,45.771,"[france, night, lyon, 2007, streetlighting, fêtedeslumières]",8/12/2007_23:38,http://farm3.staticflickr.com/2051/2098049398_17fe45c865_t.jpg,38
6875,4.8336,45.771,"[lyon, fetedeslumieres, lumieres, 8decembre, croixrousse, illuminations, light, show, installation, festival]",8/12/2005_21:38,http://farm1.staticflickr.com/20/72379625_2f667e0cf3_t.jpg,38
21312,4.8336,45.771,"[lyon, fetedeslumieres, lumieres, 8decembre, croixrousse, illuminations, light, show, installation, festival]",8/12/2005_21:36,http://farm1.staticflickr.com/35/72379622_7a98e807a4_t.jpg,38
